"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-17","13.20",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","57","H,,S","71",",,W","37",",,W",,,,,"21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-18","7.38",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","56","H,,S","81",",,W","35",",,W",,,,,"18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-19","10.96",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","65","H,,S","80",",,W","48",",,W",,,,,"21.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-20","10.96",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","63","H,,S","77",",,W","45",",,W",,,,,"25.9",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-21","11.18",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","54","H,,S","70",",,W","34",",,W",,,,,"23.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-22","9.62",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","51","H,,S","71",",,W","37",",,W",,,,,"21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-23","19.24",",,W","0.08",",,W,2400",,,"0.0","T,,W","0.0",",,W","60","H,,S","77",",,W","37",",,W",,,,,"42.9",",,W","55.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-24","19.24",",,W","0.45",",,W,2400",,,"0.0","T,,W","0.0","T,,W","45","H,,S","53",",,W","31",",,W",,,,,"36.9",",,W","44.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-25","10.96",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","44","H,,S","62",",,W","28",",,W",,,,,"19.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-26","9.17",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","47","H,,S","54",",,W","35",",,W",,,,,"21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-27","8.95",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","46","H,,S","64",",,W","30",",,W",,,,,"23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-28","15.43",",,W","0.19",",,W,2400",,,"0.0","T,,W","0.0",",,W","46","H,,S","46",",,W","35",",,W",,,,,"31.1",",,W","38.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-29","12.75",",,W","0.04",",,W,2400",,,"0.0","T,,W","0.0","T,,W","41","H,,S","57",",,W","34",",,W",,,,,"23.9",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-30","8.72",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","47","H,,S","67",",,W","31",",,W",,,,,"21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-03-31","14.32",",,W","0.12",",,W,2400",,,"0.0","T,,W","0.0",",,W","45","H,,S","51",",,W","32",",,W",,,,,"21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-01","6.26",",,W","0.03",",,W,2400",,,"0.0","T,,W","0.0","T,,W","35","H,,S","41",",,W","30",",,W",,,,,"14.1",",,W","16.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-02","7.16",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","43","H,,S","63",",,W","31",",,W",,,,,"21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-03","11.63",",,W","0.08",",,W,2400",,,"0.0",",,W","0.0",",,W","48","H,,S","58",",,W","34",",,W",,,,,"32.0",",,W","38.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-04","9.84",",,W","0.20",",,W,2400",,,"0.1",",,W","0.0",",,W","37","H,,S","42",",,W","31",",,W",,,,,"21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-05","8.28",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","38","H,,S","56",",,W","28",",,W",,,,,"15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-06","11.41",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","47","H,,S","66",",,W","30",",,W",,,,,"23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-07","10.74",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","59","H,,S","76",",,W","47",",,W",,,,,"21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-08","10.96",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","64","H,,S","77",",,W","45",",,W",,,,,"33.1",",,W","45.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-09","19.46",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","53","H,,S","59",",,W","35",",,W",,,,,"44.1",",,W","55.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-10","10.51",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","43","H,,S","58",",,W","24",",,W",,,,,"21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-11","10.74",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","48","H,,S","70",",,W","30",",,W",,,,,"28.0",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-12","9.62",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","56","H,,S","74",",,W","40",",,W",,,,,"19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-13","14.99",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","57","H,,S","79",",,W","37",",,W",,,,,"30.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-14","10.96",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","62","H,,S","79",",,W","39",",,W",,,,,"21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-15","10.51",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","56","H,,S","68",",,W","37",",,W",,,,,"21.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-16","10.29",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","54","H,,S","72",",,W","31",",,W",,,,,"25.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-17","8.05",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","58","H,,S","77",",,W","40",",,W",,,,,"17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-18","13.20",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","60","H,,S","78",",,W","40",",,W",,,,,"28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-19","13.65",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","60","H,,S","73",",,W","46",",,W",,,,,"33.1",",,W","40.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-20","14.32",",,W","0.11",",,W,2400",,,"0.0",",,W","0.0",",,W","49","H,,S","64",",,W","32",",,W",,,,,"28.0",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-21","14.99",",,W","0.05",",,W,2400",,,"0.0",",,W","0.0",",,W","44","H,,S","48",",,W","37",",,W",,,,,"35.1",",,W","42.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-22","7.83",",,W","0.10",",,W,2400",,,"0.0",",,W","0.0",",,W","41","H,,S","57",",,W","35",",,W",,,,,"21.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-23","12.53",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","52","H,,S","76",",,W","40",",,W",,,,,"23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-24","12.75",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","58","H,,S","67",",,W","42",",,W",,,,,"25.1",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-25","12.30",",,W","0.06",",,W,2400",,,"0.0","T,,W","0.0",",,W","49","H,,S","58",",,W","31",",,W",,,,,"35.1",",,W","40.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-26","6.04",",,W","0.00",",,W,2400",,,"0.0","T,,W","0.0",",,W","41","H,,S","61",",,W","26",",,W",,,,,"25.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-27","10.07",",,W","0.01",",,W,2400",,,"0.0",",,W","0.0",",,W","44","H,,S","54",",,W","32",",,W",,,,,"23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-28","15.21",",,W","0.12",",,W,2400",,,"0.0","T,,W","0.0",",,W","42","H,,S","54",",,W","29",",,W",,,,,"33.1",",,W","40.9",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-29","16.11",",,W","0.22",",,W,2400",,,"2.4",",,W","1.2",",,W","30","H,,S","31",",,W","29",",,W",,,,,"25.1",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-04-30","18.79",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0","T,,W","37","H,,S","60",",,W","28",",,W",,,,,"31.1",",,W","46.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-01","7.61",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","52","H,,S","64",",,W","38",",,W",,,,,"25.1",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-02","9.17",",,W","0.10",",,W,2400",,,"0.0",",,W","0.0",",,W","49","H,,S","63",",,W","37",",,W",,,,,"31.1",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-03","10.07",",,W","0.10",",,W,2400",,,"0.0","T,,W","0.0",",,W","45","H,,S","56",",,W","34",",,W",,,,,"23.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-04","9.62",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","49","H,,S","71",",,W","32",",,W",,,,,"16.1",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-05","8.95",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","59","H,,S","79",",,W","42",",,W",,,,,"17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-06","12.53",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","66","H,,S","86",",,W","48",",,W",,,,,"30.0",",,W","42.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-07","12.08",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","69","H,,S","80",",,W","50",",,W",,,,,"42.9",",,W","53.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-08","12.53",",,W","0.46",",,W,2400",,,"0.0",",,W","0.0",",,W","59","H,,S","74",",,W","49",",,W",,,,,"25.9",",,W","33.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-09","8.05",",,W","0.01",",,W,2400",,,"0.0",",,W","0.0",",,W","56","H,,S","68",",,W","51",",,W",,,,,"21.0",",,W","25.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-10","12.97",",,W","0.22",",,W,2400",,,"0.0",",,W","0.0",",,W","52","H,,S","54",",,W","47",",,W",,,,,"23.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-11","11.41",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","51","H,,S","63",",,W","44",",,W",,,,,"16.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-12","13.87",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","58","H,,S","78",",,W","42",",,W",,,,,"31.1",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-13","10.29",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","66","H,,S","85",",,W","48",",,W",,,,,"23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-14","11.41",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","64","H,,S","76",",,W","44",",,W",,,,,"23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-15","10.96",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","65","H,,S","84",",,W","50",",,W",,,,,"32.0",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-16","11.86",",,W","0.10",",,W,2400",,,"0.0",",,W","0.0",",,W","61","H,,S","72",",,W","43",",,W",,,,,"32.0",",,W","38.9",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-17","12.75",",,W","0.51",",,W,2400",,,"0.0",",,W","0.0",",,W","54","H,,S","73",",,W","40",",,W",,,,,"32.0",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-18","14.54",",,W","1.13",",,W,2400",,,"0.0","T,,W","0.0",",,W","43","H,,S","42",",,W","33",",,W",,,,,"25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-19","14.32",",,W","0.09",",,W,2400",,,"0.0","T,,W","0.0",",,W","35","H,,S","39",",,W","33",",,W",,,,,"21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-20","7.83",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","43","H,,S","62",",,W","34",",,W",,,,,"16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-21","8.72",",,W","0.27",",,W,2400",,,"0.0",",,W","0.0",",,W","52","H,,S","67",",,W","35",",,W",,,,,"29.1",",,W","35.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-22","10.74",",,W","0.14",",,W,2400",,,"0.0",",,W","0.0",",,W","52","H,,S","67",",,W","43",",,W",,,,,"40.0",",,W","49.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-23","11.18",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","49","H,,S","63",",,W","41",",,W",,,,,"25.1",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-24","10.96",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","59","H,,S","84",",,W","36",",,W",,,,,"23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-25","14.09",",,W","0.14",",,W,2400",,,"0.0",",,W","0.0",",,W","69","H,,S","79",",,W","47",",,W",,,,,"35.1",",,W","42.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-26","10.96",",,W","0.05",",,W,2400",,,"0.0",",,W","0.0",",,W","55","H,,S","74",",,W","45",",,W",,,,,"33.1",",,W","42.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-27","7.61",",,W","0.20",",,W,2400",,,"0.0",",,W","0.0",",,W","54","H,,S","58",",,W","45",",,W",,,,,"19.9",",,W","25.1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-28","8.05",",,W","0.07",",,W,2400",,,"0.0",",,W","0.0",",,W","54","H,,S","71",",,W","41",",,W",,,,,"19.9",",,W","23.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-29","6.93",",,W","0.02",",,W,2400",,,"0.0",",,W","0.0",",,W","58","H,,S","69",",,W","47",",,W",,,,,"17.0",",,W","23.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-30","8.95",",,W","0.05",",,W,2400",,,"0.0",",,W","0.0",",,W","59","H,,S","75",",,W","45",",,W",,,,,"28.0",",,W","35.1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-05-31","8.50",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","63","H,,S","82",",,W","46",",,W",,,,,"23.0",",,W","32.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-01","9.17",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","65","H,,S","80",",,W","49",",,W",,,,,"21.9",",,W","28.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-02","10.07",",,W","0.01",",,W,2400",,,"0.0",",,W","0.0",",,W","65","H,,S","79",",,W","51",",,W",,,,,"29.1",",,W","38.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-03","8.72",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","62","H,,S","77",",,W","47",",,W",,,,,"17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-04","7.61",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","64","H,,S","81",",,W","47",",,W",,,,,"16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-05","8.95",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","68","H,,S","86",",,W","51",",,W",,,,,"30.0",",,W","34.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-06","6.93",",,W","0.00","T,,W,2400",,,"0.0",",,W","0.0",",,W","64","H,,S","78",",,W","50",",,W",,,,,"16.1",",,W","19.9",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-07","10.29",",,W","0.01",",,W,2400",,,"0.0",",,W","0.0",",,W","68","H,,S","85",",,W","53",",,W",,,,,"29.1",",,W","36.0",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2017-06-08","8.50",",,W","0.00",",,W,2400",,,"0.0",",,W","0.0",",,W","68","H,,S","85",",,W","52",",,W",,,,,"21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
